
MaLopHocQuyUoc~MaKhoaHocQuyUoc~MaNganhQuyUoc~MaMonHoc~MaChuongTrinhDaoTao~SoDungKhoaChuaThi~SoDungKhoa~SoDaThi~SoDat~TongSo~NgayDiem~MaLopHoc~MaKhoaHoc~MaNganh
--------------~---------------~-------------~--------~-------------------~-----------------~----------~-------~-----~------~--------~--------~---------~-------
KT-C10~C10~KT~CT~46_190000076~0~23~23~23~23~2019-07-19 14:08:00~17CKT1~CĐN_K10~50340301
KS1-C11~C11~KS~CT~46_190000121~0~28~29~28~29~2019-02-28 14:35:00~KS1-C11~C11~6810201
KS2-C11~C11~KS~CT~46_190000121~0~31~32~32~32~2019-07-03 14:33:00~KS2-C11~C11~6810201
KS1-C11~C11~KS~CT~46_190000121~0~0~0~0~0~2019-07-03 15:04:00~KS1-C11~C11~6810201
KS3-C11~C11~KS~CT~46_190000121~0~32~32~31~32~2019-07-03 15:04:00~KS3-C11~C11~6810201
CB-T45~T45~CB~CT~46_190000183~0~20~20~20~20~2019-07-25 10:01:00~BE1-T45~T45~5810207
CB-T45PQ~T45~CB~CT~46_190000183~0~16~16~15~16~2019-07-15 14:11:00~CB-T45PQ~T45~5810207
LT-T45~T45~LT~CT~46_190000194~0~2~2~2~2~2019-07-25 09:52:00~LT1-T45~T45~5810203
LT1-T45PQ~T45~LT~CT~46_190000194~0~19~19~19~19~2019-07-12 09:38:00~LT1-T45PQ~T45~5810203
LT2-T45PQ~T45~LT~CT~46_190000194~0~23~23~23~23~2019-07-12 16:13:00~LT2-T45PQ~T45~5810203
LT-C11~C11~LT~CT~46_190000279~0~12~13~13~13~2019-09-24 14:05:00~LT1-C11~C11~6810203
KT-C11~C11~KT~CT~46_190000290~0~12~13~12~13~2020-02-26 14:33:00~KT1-C11~C11~6340302
BU-T45PQ~T45~BU~CT~46_190000301~0~22~22~22~22~2019-07-30 09:13:00~BU-T45PQ~T45~5810204
KT-C12~C12~KT~CT~46_190000343~0~11~11~11~11~2020-02-12 17:05:00~KT-C12~C12~6340302
HD-C12~C12~HD~CT~46_190000349~0~12~12~12~12~2020-02-12 16:48:00~HD-C12~C12~6810103
HD-C13~C13~HD~CT~46_190000349~0~0~2~2~2~2022-02-23 15:21:00~HD-C13~C13~6810103
KS-C13HT~C13HT~KS~CT~46_190000349~0~0~1~1~1~2022-02-23 15:21:00~KS-C13HT~C13HT~6810201
LT-C12~C12~LT~CT~46_190000365~0~19~19~19~19~2020-02-12 16:59:00~LT-C12~C12~6810203
NH1-T46PQ~T46PQ~NH~CT~46_190000402~0~10~10~10~10~2020-03-09 14:20:00~NH1-T46PQ~T46PQ~5810206
NH2-T46PQ~T46PQ~NH~CT~46_190000402~0~25~25~22~25~2020-03-09 14:14:00~NH2-T46PQ~T46PQ~5810206
